transaction_id,user_id,age,age_group,gender,daily_screen_time_hours,screen_time_band,social_media_hours,gaming_hours,work_study_hours,sleep_hours,low_sleep_flag,notifications_per_day,app_opens_per_day,weekend_screen_time,weekend_to_daily_screen_time_ratio,stress_level,academic_work_impact,addiction_level_display,addicted_label,addiction_status,usage_component_total_hours,component_sum_exceeds_daily_screen_time,day_load_hours,day_load_exceeds_24_hours
TXN00629,U00629,31,28-35,Male,5.47,Up to 6h,4.24,1.87,2.49,7.92,False,246,72,6.09,1.1133,Medium,No,Severe,1,1 - Addicted label,8.600000000000001,True,15.88,False
TXN00630,U00630,30,28-35,Female,4.75,Up to 6h,0.95,2.29,0.64,7.82,False,196,123,7.64,1.6084,Low,Yes,None,0,0 - Not addicted label,3.8800000000000003,False,13.21,False
TXN00631,U00631,27,23-27,Female,3.57,Up to 6h,3.94,0.11,2.88,4.61,True,224,175,6.41,1.7955,Medium,Yes,None,0,0 - Not addicted label,6.93,True,11.059999999999999,False
TXN00632,U00632,25,23-27,Male,11.63,10h+,5.08,3.29,3.36,5.57,True,38,168,13.68,1.1763,Low,No,Moderate,1,1 - Addicted label,11.73,True,20.560000000000002,False
TXN00633,U00633,19,18-22,Male,11.25,10h+,2.58,3.56,4.31,8.02,False,35,128,11.89,1.0569,High,No,Moderate,1,1 - Addicted label,10.45,False,23.58,False
TXN00634,U00634,19,18-22,Female,8.03,8-10h,2.12,1.53,1.03,7.88,False,79,168,10.5,1.3076,High,Yes,Severe,1,1 - Addicted label,4.680000000000001,False,16.94,False
TXN00635,U00635,32,28-35,Male,10.16,10h+,5.34,2.48,2.37,8.72,False,220,21,11.8,1.1614,Medium,Yes,Moderate,1,1 - Addicted label,10.190000000000001,True,21.250000000000004,False
TXN00636,U00636,18,18-22,Male,8.36,8-10h,0.87,3.16,1.56,7.08,False,183,145,9.5,1.1364,Medium,No,Severe,1,1 - Addicted label,5.59,False,17.0,False
TXN00637,U00637,25,23-27,Female,4.24,Up to 6h,0.74,0.51,3.71,6.81,True,186,106,5.52,1.3019,High,Yes,None,0,0 - Not addicted label,4.96,True,14.760000000000002,False
TXN00638,U00638,27,23-27,Female,8.43,8-10h,2.1,3.88,3.35,7.46,False,57,29,9.52,1.1293,High,Yes,Severe,1,1 - Addicted label,9.33,True,19.240000000000002,False
TXN00639,U00639,24,23-27,Female,11.79,10h+,4.02,0.81,0.88,5.35,True,141,134,13.79,1.1696,Medium,No,Severe,1,1 - Addicted label,5.71,False,18.02,False
TXN00640,U00640,28,28-35,Male,4.46,Up to 6h,3.0,3.16,0.73,5.49,True,20,178,5.52,1.2377,Low,No,None,0,0 - Not addicted label,6.890000000000001,True,10.68,False
TXN00641,U00641,33,28-35,Other,9.61,8-10h,5.74,1.33,4.57,5.42,True,67,16,11.02,1.1467,Low,No,Moderate,1,1 - Addicted label,11.64,True,19.6,False
TXN00642,U00642,21,18-22,Other,4.28,Up to 6h,2.92,2.53,5.52,6.12,True,27,65,5.27,1.2313,Low,Yes,Mild,0,0 - Not addicted label,10.969999999999999,True,15.92,False
TXN00643,U00643,23,23-27,Female,6.06,6-8h,3.55,0.71,0.62,8.29,False,45,20,8.64,1.4257,Low,No,Mild,0,0 - Not addicted label,4.88,False,14.969999999999997,False
TXN00644,U00644,24,23-27,Male,5.75,Up to 6h,1.82,3.24,4.13,8.74,False,224,174,8.45,1.4696,High,Yes,None,0,0 - Not addicted label,9.190000000000001,True,18.62,False
TXN00645,U00645,22,18-22,Male,10.15,10h+,1.55,1.51,2.56,7.2,False,182,77,12.95,1.2759,High,Yes,Severe,1,1 - Addicted label,5.62,False,19.91,False
TXN00646,U00646,28,28-35,Male,5.22,Up to 6h,3.96,1.12,1.2,6.79,True,169,140,6.24,1.1954,Low,No,None,0,0 - Not addicted label,6.28,True,13.209999999999999,False
TXN00647,U00647,34,28-35,Female,6.49,6-8h,5.35,3.0,2.56,6.84,True,65,97,8.77,1.3513,High,No,Severe,1,1 - Addicted label,10.91,True,15.89,False
TXN00648,U00648,26,23-27,Female,8.23,8-10h,4.01,3.16,4.07,5.43,True,249,66,9.86,1.1981,Low,No,Moderate,1,1 - Addicted label,11.24,True,17.73,False
TXN00649,U00649,31,28-35,Other,11.0,10h+,3.64,3.74,2.56,6.98,True,54,36,12.24,1.1127,High,No,Moderate,1,1 - Addicted label,9.940000000000001,False,20.54,False
TXN00650,U00650,19,18-22,Female,7.19,6-8h,3.92,1.7,3.07,6.34,True,225,142,8.48,1.1794,Medium,Yes,Mild,0,0 - Not addicted label,8.69,True,16.6,False
TXN00651,U00651,25,23-27,Male,5.39,Up to 6h,0.92,3.61,2.12,6.76,True,159,179,6.09,1.1299,Medium,Yes,None,0,0 - Not addicted label,6.65,True,14.27,False
TXN00652,U00652,20,18-22,Male,6.24,6-8h,3.5,1.34,4.21,5.63,True,210,85,7.22,1.1571,High,Yes,Moderate,1,1 - Addicted label,9.05,True,16.080000000000002,False
TXN00653,U00653,27,23-27,Male,5.54,Up to 6h,2.41,3.99,5.7,8.2,False,213,18,7.22,1.3032,High,Yes,Mild,0,0 - Not addicted label,12.100000000000001,True,19.439999999999998,False
TXN00654,U00654,25,23-27,Female,9.51,8-10h,1.65,0.93,3.73,6.99,True,139,133,10.86,1.142,Low,No,Moderate,1,1 - Addicted label,6.3100000000000005,False,20.23,False
TXN00655,U00655,31,28-35,Female,4.89,Up to 6h,2.97,2.23,2.56,7.1,False,52,93,7.75,1.5849,Low,No,Mild,0,0 - Not addicted label,7.76,True,14.549999999999999,False
TXN00656,U00656,25,23-27,Female,6.77,6-8h,4.27,1.61,4.78,6.92,True,103,165,7.33,1.0827,Low,Yes,Moderate,1,1 - Addicted label,10.66,True,18.47,False
TXN00657,U00657,30,28-35,Male,11.82,10h+,1.62,1.56,3.44,5.35,True,47,99,13.74,1.1624,Medium,No,Moderate,1,1 - Addicted label,6.62,False,20.610000000000003,False
TXN00658,U00658,21,18-22,Male,9.07,8-10h,1.48,3.31,3.82,4.62,True,70,32,11.85,1.3065,Medium,No,Moderate,1,1 - Addicted label,8.61,False,17.51,False
TXN00659,U00659,27,23-27,Female,8.94,8-10h,0.88,0.23,3.35,5.27,True,240,120,10.42,1.1655,Low,Yes,Severe,1,1 - Addicted label,4.46,False,17.56,False
TXN00660,U00660,20,18-22,Other,6.5,6-8h,5.47,0.83,5.29,5.89,True,229,136,7.4,1.1385,High,No,Moderate,1,1 - Addicted label,11.59,True,17.68,False
TXN00661,U00661,32,28-35,Female,5.48,Up to 6h,0.54,0.57,0.85,6.3,True,226,78,7.29,1.3303,High,No,Mild,0,0 - Not addicted label,1.96,False,12.63,False
TXN00662,U00662,19,18-22,Male,9.64,8-10h,2.08,3.52,3.01,7.65,False,202,91,11.12,1.1535,Low,No,Moderate,1,1 - Addicted label,8.61,False,20.299999999999997,False
TXN00663,U00663,31,28-35,Other,7.12,6-8h,5.51,0.73,3.63,6.27,True,31,76,9.83,1.3806,Low,No,Severe,1,1 - Addicted label,9.870000000000001,True,17.02,False
TXN00664,U00664,20,18-22,Female,9.28,8-10h,4.47,0.87,3.21,8.97,False,161,46,12.27,1.3222,Low,Yes,Severe,1,1 - Addicted label,8.55,False,21.46,False
TXN00665,U00665,32,28-35,Female,4.48,Up to 6h,1.64,0.18,0.65,7.37,False,192,133,5.93,1.3237,High,No,None,0,0 - Not addicted label,2.4699999999999998,False,12.500000000000002,False
TXN00666,U00666,19,18-22,Male,3.1,Up to 6h,1.13,3.67,2.3,7.87,False,144,133,3.77,1.2161,High,Yes,Mild,0,0 - Not addicted label,7.1,True,13.27,False
TXN00667,U00667,33,28-35,Other,10.38,10h+,5.13,0.68,0.6,4.95,True,95,46,12.22,1.1773,Medium,Yes,Moderate,1,1 - Addicted label,6.409999999999999,False,15.930000000000001,False
TXN00668,U00668,18,18-22,Female,9.1,8-10h,1.34,1.43,1.69,4.66,True,192,151,10.14,1.1143,High,Yes,Moderate,1,1 - Addicted label,4.46,False,15.45,False
TXN00669,U00669,27,23-27,Female,7.0,6-8h,3.79,0.19,2.58,5.41,True,83,110,9.77,1.3957,Low,Yes,Mild,0,0 - Not addicted label,6.5600000000000005,False,14.99,False
TXN00670,U00670,18,18-22,Male,11.9,10h+,2.35,0.77,4.18,5.49,True,245,39,14.39,1.2092,High,Yes,Moderate,1,1 - Addicted label,7.3,False,21.57,False
TXN00671,U00671,31,28-35,Male,7.61,6-8h,4.99,1.29,3.95,7.31,False,158,116,10.46,1.3745,Low,Yes,Moderate,1,1 - Addicted label,10.23,True,18.87,False
TXN00672,U00672,29,28-35,Male,5.91,Up to 6h,0.58,2.62,0.57,5.46,True,76,31,8.05,1.3621,Medium,No,None,0,0 - Not addicted label,3.77,False,11.940000000000001,False
TXN00673,U00673,24,23-27,Other,6.7,6-8h,4.72,2.0,5.95,7.71,False,222,160,7.63,1.1388,Low,No,Severe,1,1 - Addicted label,12.67,True,20.36,False
TXN00674,U00674,22,18-22,Other,5.99,Up to 6h,3.99,3.54,2.25,8.33,False,143,32,7.33,1.2237,High,No,Mild,0,0 - Not addicted label,9.780000000000001,True,16.57,False
TXN00675,U00675,25,23-27,Male,7.53,6-8h,4.38,0.05,0.62,7.92,False,51,94,8.62,1.1448,Medium,Yes,Moderate,1,1 - Addicted label,5.05,False,16.07,False
TXN00676,U00676,22,18-22,Female,6.37,6-8h,2.13,0.61,1.62,4.67,True,205,168,9.34,1.4662,Medium,No,Mild,0,0 - Not addicted label,4.359999999999999,False,12.66,False
TXN00677,U00677,28,28-35,Male,8.79,8-10h,4.68,2.08,5.88,7.42,False,93,21,9.86,1.1217,High,No,Severe,1,1 - Addicted label,12.64,True,22.09,False
TXN00678,U00678,24,23-27,Female,7.85,6-8h,5.49,2.66,1.87,7.59,False,204,71,9.87,1.2573,Medium,No,Moderate,1,1 - Addicted label,10.02,True,17.31,False
TXN00679,U00679,18,18-22,Other,3.58,Up to 6h,3.2,3.81,0.79,8.96,False,72,47,4.31,1.2039,High,Yes,None,0,0 - Not addicted label,7.8,True,13.330000000000002,False
TXN00680,U00680,20,18-22,Female,6.84,6-8h,3.07,0.66,1.59,6.41,True,175,78,8.1,1.1842,High,No,Mild,0,0 - Not addicted label,5.32,False,14.84,False
TXN00681,U00681,33,28-35,Female,3.72,Up to 6h,5.85,1.59,1.42,6.49,True,149,171,6.06,1.629,Low,No,Moderate,1,1 - Addicted label,8.86,True,11.63,False
TXN00682,U00682,31,28-35,Female,10.69,10h+,4.67,3.69,3.77,5.19,True,206,59,11.83,1.1066,Medium,No,Severe,1,1 - Addicted label,12.129999999999999,True,19.65,False
TXN00683,U00683,30,28-35,Female,8.06,8-10h,3.14,1.33,4.43,5.38,True,68,16,8.59,1.0658,High,No,Severe,1,1 - Addicted label,8.9,True,17.87,False
TXN00684,U00684,31,28-35,Other,11.46,10h+,5.84,1.49,3.19,7.38,False,170,33,12.98,1.1326,Low,Yes,Severe,1,1 - Addicted label,10.52,False,22.03,False
TXN00685,U00685,23,23-27,Female,4.75,Up to 6h,2.9,1.02,5.52,7.75,False,150,140,6.84,1.44,Medium,Yes,Mild,0,0 - Not addicted label,9.44,True,18.02,False
TXN00686,U00686,25,23-27,Female,5.18,Up to 6h,0.69,3.25,3.97,7.54,False,198,180,6.05,1.168,High,No,None,0,0 - Not addicted label,7.91,True,16.689999999999998,False
TXN00687,U00687,25,23-27,Female,8.42,8-10h,5.73,3.37,0.57,7.97,False,184,113,9.91,1.177,High,Yes,Moderate,1,1 - Addicted label,9.670000000000002,True,16.96,False
TXN00688,U00688,23,23-27,Other,10.47,10h+,1.89,1.21,5.82,7.46,False,117,165,11.74,1.1213,Medium,Yes,Moderate,1,1 - Addicted label,8.92,False,23.75,False
TXN00689,U00689,29,28-35,Other,10.33,10h+,1.98,0.84,4.62,7.65,False,21,58,12.87,1.2459,Low,Yes,Moderate,1,1 - Addicted label,7.4399999999999995,False,22.6,False
TXN00690,U00690,31,28-35,Other,7.72,6-8h,4.1,2.93,1.44,6.19,True,200,49,8.72,1.1295,Low,Yes,Severe,1,1 - Addicted label,8.469999999999999,True,15.35,False
TXN00691,U00691,24,23-27,Male,4.67,Up to 6h,0.82,0.73,4.68,5.67,True,250,119,6.27,1.3426,High,Yes,None,0,0 - Not addicted label,6.2299999999999995,True,15.02,False
TXN00692,U00692,27,23-27,Male,3.77,Up to 6h,1.19,0.26,0.66,5.56,True,144,40,4.29,1.1379,Medium,Yes,None,0,0 - Not addicted label,2.11,False,9.99,False
TXN00693,U00693,24,23-27,Female,7.7,6-8h,0.54,2.41,5.93,7.93,False,144,136,10.09,1.3104,High,No,Moderate,1,1 - Addicted label,8.879999999999999,True,21.56,False
TXN00694,U00694,28,28-35,Other,12.0,10h+,4.99,3.76,4.16,6.2,True,34,106,14.68,1.2233,Low,Yes,Severe,1,1 - Addicted label,12.91,True,22.36,False
TXN00695,U00695,30,28-35,Other,9.53,8-10h,5.38,0.56,3.81,8.41,False,91,78,10.95,1.149,High,No,Severe,1,1 - Addicted label,9.75,True,21.749999999999996,False
TXN00696,U00696,24,23-27,Male,3.03,Up to 6h,4.01,3.77,2.27,7.35,False,243,26,5.95,1.9637,High,No,Severe,1,1 - Addicted label,10.049999999999999,True,12.649999999999999,False
TXN00697,U00697,33,28-35,Other,6.6,6-8h,3.87,0.33,2.85,8.69,False,141,40,8.94,1.3545,Medium,Yes,Mild,0,0 - Not addicted label,7.050000000000001,True,18.14,False
TXN00698,U00698,34,28-35,Other,3.29,Up to 6h,3.24,0.35,5.08,8.98,False,243,134,4.21,1.2796,Medium,Yes,Mild,0,0 - Not addicted label,8.67,True,17.35,False
TXN00699,U00699,35,28-35,Male,5.17,Up to 6h,1.66,3.01,4.13,4.9,True,131,22,6.07,1.1741,Medium,No,Mild,0,0 - Not addicted label,8.8,True,14.2,False
TXN00700,U00700,26,23-27,Other,8.99,8-10h,5.73,2.68,4.16,8.65,False,182,140,9.72,1.0812,High,No,Moderate,1,1 - Addicted label,12.57,True,21.8,False
TXN00701,U00701,20,18-22,Female,8.8,8-10h,2.57,2.87,4.55,6.22,True,184,158,11.72,1.3318,Medium,Yes,Moderate,1,1 - Addicted label,9.989999999999998,True,19.57,False
TXN00702,U00702,21,18-22,Female,5.62,Up to 6h,1.11,1.36,3.76,5.35,True,49,161,7.04,1.2527,Medium,No,None,0,0 - Not addicted label,6.23,True,14.729999999999999,False
TXN00703,U00703,19,18-22,Female,8.31,8-10h,1.54,1.55,2.83,7.97,False,224,47,10.11,1.2166,High,Yes,Moderate,1,1 - Addicted label,5.92,False,19.11,False
TXN00704,U00704,18,18-22,Other,7.84,6-8h,3.03,0.58,5.69,8.27,False,147,131,8.71,1.111,Medium,Yes,Mild,0,0 - Not addicted label,9.3,True,21.8,False
TXN00705,U00705,28,28-35,Male,5.78,Up to 6h,5.95,0.49,5.98,7.68,False,142,176,8.35,1.4446,Medium,No,Severe,1,1 - Addicted label,12.420000000000002,True,19.44,False
TXN00706,U00706,28,28-35,Female,4.37,Up to 6h,4.44,3.39,5.64,5.51,True,208,28,7.18,1.643,Low,No,Severe,1,1 - Addicted label,13.469999999999999,True,15.52,False
TXN00707,U00707,23,23-27,Other,11.92,10h+,3.51,1.35,4.23,8.96,False,213,115,13.4,1.1242,High,No,Severe,1,1 - Addicted label,9.09,False,25.110000000000003,True
TXN00708,U00708,24,23-27,Other,9.31,8-10h,3.51,0.39,2.28,8.06,False,241,28,11.93,1.2814,High,No,Severe,1,1 - Addicted label,6.18,False,19.650000000000002,False
TXN00709,U00709,23,23-27,Other,8.19,8-10h,2.93,1.93,5.43,5.44,True,225,65,10.53,1.2857,Low,No,Moderate,1,1 - Addicted label,10.29,True,19.06,False
TXN00710,U00710,22,18-22,Other,6.39,6-8h,5.9,2.72,1.43,4.75,True,111,136,7.34,1.1487,Low,Yes,Severe,1,1 - Addicted label,10.05,True,12.57,False
TXN00711,U00711,31,28-35,Female,11.73,10h+,3.95,1.62,0.69,5.58,True,145,92,13.95,1.1893,Low,No,Moderate,1,1 - Addicted label,6.26,False,18.000000000000004,False
TXN00712,U00712,30,28-35,Other,5.48,Up to 6h,4.09,1.47,1.16,4.87,True,145,179,7.65,1.396,High,Yes,Moderate,1,1 - Addicted label,6.72,True,11.510000000000002,False
TXN00713,U00713,33,28-35,Male,5.46,Up to 6h,4.6,3.18,1.5,6.68,True,185,126,6.71,1.2289,Low,Yes,Severe,1,1 - Addicted label,9.28,True,13.64,False
TXN00714,U00714,35,28-35,Other,4.66,Up to 6h,4.97,0.08,3.56,6.91,True,227,150,6.38,1.3691,High,Yes,Moderate,1,1 - Addicted label,8.61,True,15.13,False
TXN00715,U00715,21,18-22,Other,4.63,Up to 6h,3.8,0.72,3.55,8.1,False,51,25,5.45,1.1771,Low,Yes,None,0,0 - Not addicted label,8.07,True,16.28,False
TXN00716,U00716,26,23-27,Female,10.66,10h+,0.69,3.92,3.28,6.14,True,159,58,12.22,1.1463,High,Yes,Moderate,1,1 - Addicted label,7.889999999999999,False,20.080000000000002,False
TXN00717,U00717,19,18-22,Other,11.52,10h+,3.36,3.13,4.13,6.5,True,167,140,13.76,1.1944,High,No,Moderate,1,1 - Addicted label,10.620000000000001,False,22.15,False
TXN00718,U00718,21,18-22,Male,8.96,8-10h,0.75,0.15,1.28,8.35,False,75,49,10.97,1.2243,Low,No,Severe,1,1 - Addicted label,2.18,False,18.590000000000003,False
TXN00719,U00719,31,28-35,Male,3.67,Up to 6h,1.9,1.53,5.47,6.3,True,41,80,5.86,1.5967,High,Yes,None,0,0 - Not addicted label,8.899999999999999,True,15.439999999999998,False
TXN00720,U00720,26,23-27,Female,11.96,10h+,4.33,0.77,2.55,7.46,False,230,145,13.97,1.1681,Medium,Yes,Severe,1,1 - Addicted label,7.6499999999999995,False,21.970000000000002,False
TXN00721,U00721,30,28-35,Female,3.23,Up to 6h,3.82,0.31,1.19,4.99,True,160,119,3.89,1.2043,High,Yes,Mild,0,0 - Not addicted label,5.32,True,9.41,False
TXN00722,U00722,26,23-27,Other,4.32,Up to 6h,4.89,1.09,1.04,8.91,False,76,111,7.2,1.6667,Low,Yes,Severe,1,1 - Addicted label,7.02,True,14.27,False
TXN00723,U00723,33,28-35,Other,3.86,Up to 6h,2.42,2.29,2.05,5.72,True,45,27,4.79,1.2409,Medium,Yes,Mild,0,0 - Not addicted label,6.76,True,11.629999999999999,False
TXN00724,U00724,35,28-35,Female,7.97,6-8h,5.35,1.61,3.76,5.67,True,195,146,10.25,1.2861,High,Yes,Moderate,1,1 - Addicted label,10.719999999999999,True,17.4,False
TXN00725,U00725,26,23-27,Female,3.48,Up to 6h,4.49,3.9,4.39,5.62,True,175,122,5.75,1.6523,Low,No,Severe,1,1 - Addicted label,12.780000000000001,True,13.489999999999998,False
TXN00726,U00726,34,28-35,Female,5.58,Up to 6h,5.74,2.08,4.45,8.66,False,78,93,7.67,1.3746,Low,No,Severe,1,1 - Addicted label,12.27,True,18.69,False
TXN00727,U00727,20,18-22,Other,8.71,8-10h,0.92,0.96,1.01,7.09,False,41,88,10.6,1.217,Medium,Yes,Severe,1,1 - Addicted label,2.8899999999999997,False,16.810000000000002,False
TXN00728,U00728,34,28-35,Other,11.39,10h+,1.25,1.99,4.27,7.55,False,156,46,12.9,1.1326,High,Yes,Moderate,1,1 - Addicted label,7.51,False,23.21,False
TXN00729,U00729,31,28-35,Other,9.32,8-10h,4.62,0.98,4.56,8.78,False,230,150,11.53,1.2371,Low,No,Moderate,1,1 - Addicted label,10.16,True,22.66,False
TXN00730,U00730,34,28-35,Female,11.13,10h+,1.46,1.47,1.23,6.09,True,33,123,12.87,1.1563,Low,No,Moderate,1,1 - Addicted label,4.16,False,18.45,False
TXN00731,U00731,25,23-27,Female,10.49,10h+,5.18,3.43,2.1,6.67,True,87,69,11.0,1.0486,High,No,Moderate,1,1 - Addicted label,10.709999999999999,True,19.26,False
TXN00732,U00732,34,28-35,Male,10.43,10h+,0.69,1.85,3.9,6.7,True,111,16,12.47,1.1956,Medium,No,Severe,1,1 - Addicted label,6.4399999999999995,False,21.029999999999998,False
TXN00733,U00733,18,18-22,Female,6.15,6-8h,4.47,1.61,0.55,6.44,True,70,36,7.97,1.2959,Low,No,Moderate,1,1 - Addicted label,6.63,True,13.14,False
TXN00734,U00734,18,18-22,Other,4.4,Up to 6h,4.11,0.9,2.67,5.85,True,129,61,6.24,1.4182,Medium,Yes,Severe,1,1 - Addicted label,7.680000000000001,True,12.92,False
TXN00735,U00735,32,28-35,Female,4.46,Up to 6h,2.45,1.74,2.48,8.42,False,70,43,5.43,1.2175,Low,Yes,Mild,0,0 - Not addicted label,6.67,True,15.36,False
TXN00736,U00736,28,28-35,Female,11.11,10h+,1.38,0.8,3.14,7.49,False,88,45,12.66,1.1395,High,No,Moderate,1,1 - Addicted label,5.32,False,21.740000000000002,False
TXN00737,U00737,30,28-35,Male,7.52,6-8h,5.58,3.37,2.64,4.99,True,47,20,8.34,1.109,Medium,Yes,Moderate,1,1 - Addicted label,11.59,True,15.15,False
TXN00738,U00738,28,28-35,Female,6.87,6-8h,3.78,0.03,3.14,5.77,True,41,124,7.99,1.163,Low,Yes,Mild,0,0 - Not addicted label,6.949999999999999,True,15.780000000000001,False
TXN00739,U00739,21,18-22,Other,10.78,10h+,5.97,0.99,5.01,5.39,True,200,41,13.03,1.2087,High,Yes,Moderate,1,1 - Addicted label,11.969999999999999,True,21.18,False
TXN00740,U00740,22,18-22,Female,5.06,Up to 6h,1.23,0.15,5.95,8.68,False,129,19,7.1,1.4032,Low,Yes,Mild,0,0 - Not addicted label,7.33,True,19.689999999999998,False
TXN00741,U00741,34,28-35,Female,5.76,Up to 6h,3.98,0.93,2.35,6.66,True,150,124,7.87,1.3663,Medium,Yes,Mild,0,0 - Not addicted label,7.26,True,14.77,False
TXN00742,U00742,26,23-27,Female,11.49,10h+,4.41,0.99,5.42,5.32,True,20,28,13.64,1.1871,Medium,Yes,Severe,1,1 - Addicted label,10.82,False,22.230000000000004,False
TXN00743,U00743,26,23-27,Female,11.18,10h+,1.05,0.74,5.72,6.14,True,97,43,11.92,1.0662,Low,Yes,Severe,1,1 - Addicted label,7.51,False,23.04,False
TXN00744,U00744,29,28-35,Male,9.69,8-10h,3.74,2.42,1.81,5.74,True,169,113,10.41,1.0743,Low,Yes,Moderate,1,1 - Addicted label,7.970000000000001,False,17.24,False
TXN00745,U00745,24,23-27,Male,4.74,Up to 6h,2.95,0.39,5.68,7.29,False,97,136,7.71,1.6266,Low,Yes,None,0,0 - Not addicted label,9.02,True,17.71,False
TXN00746,U00746,24,23-27,Male,6.76,6-8h,4.41,3.57,4.68,8.31,False,163,103,9.5,1.4053,Medium,Yes,Severe,1,1 - Addicted label,12.66,True,19.75,False
TXN00747,U00747,33,28-35,Other,6.77,6-8h,5.62,2.02,0.62,7.2,False,198,48,7.99,1.1802,High,Yes,Moderate,1,1 - Addicted label,8.26,True,14.589999999999998,False
TXN00748,U00748,30,28-35,Male,7.46,6-8h,3.43,2.05,0.91,6.47,True,150,113,9.37,1.256,Medium,No,Moderate,1,1 - Addicted label,6.390000000000001,False,14.84,False
TXN00749,U00749,23,23-27,Male,3.03,Up to 6h,3.65,2.37,0.55,8.68,False,151,131,4.79,1.5809,High,No,Mild,0,0 - Not addicted label,6.569999999999999,True,12.26,False
TXN00750,U00750,27,23-27,Male,9.37,8-10h,3.54,0.68,0.75,5.57,True,30,178,10.24,1.0928,Medium,Yes,Severe,1,1 - Addicted label,4.97,False,15.69,False
TXN00751,U00751,25,23-27,Female,11.91,10h+,1.65,0.46,4.07,7.35,False,114,98,12.62,1.0596,High,No,Moderate,1,1 - Addicted label,6.18,False,23.33,False
TXN00752,U00752,27,23-27,Other,5.92,Up to 6h,0.81,3.26,5.03,5.49,True,91,60,7.06,1.1926,Low,Yes,Mild,0,0 - Not addicted label,9.100000000000001,True,16.44,False
TXN00753,U00753,26,23-27,Male,10.83,10h+,3.99,2.2,4.99,5.49,True,88,67,12.78,1.1801,Medium,Yes,Severe,1,1 - Addicted label,11.18,True,21.310000000000002,False
TXN00754,U00754,31,28-35,Male,6.32,6-8h,5.46,0.37,1.5,5.33,True,240,60,7.29,1.1535,Medium,Yes,Severe,1,1 - Addicted label,7.33,True,13.15,False
TXN00755,U00755,27,23-27,Other,4.47,Up to 6h,1.48,1.58,3.84,4.81,True,38,124,5.58,1.2483,High,No,None,0,0 - Not addicted label,6.9,True,13.12,False
TXN00756,U00756,34,28-35,Male,4.24,Up to 6h,4.63,0.05,1.05,6.23,True,48,18,6.65,1.5684,High,Yes,Moderate,1,1 - Addicted label,5.7299999999999995,True,11.520000000000001,False
TXN00757,U00757,20,18-22,Male,5.41,Up to 6h,5.66,2.4,4.86,4.54,True,222,42,7.27,1.3438,Medium,Yes,Moderate,1,1 - Addicted label,12.920000000000002,True,14.809999999999999,False
TXN00758,U00758,33,28-35,Male,9.84,8-10h,5.41,3.26,2.19,6.66,True,82,29,11.7,1.189,Medium,Yes,Moderate,1,1 - Addicted label,10.86,True,18.69,False
TXN00759,U00759,21,18-22,Other,7.9,6-8h,1.06,3.55,2.78,4.51,True,77,21,8.97,1.1354,Medium,Yes,Moderate,1,1 - Addicted label,7.389999999999999,False,15.19,False
TXN00760,U00760,27,23-27,Female,5.03,Up to 6h,5.33,1.54,5.36,8.2,False,48,140,5.95,1.1829,Low,Yes,Moderate,1,1 - Addicted label,12.23,True,18.59,False
TXN00761,U00761,29,28-35,Other,3.69,Up to 6h,2.34,1.44,5.59,4.88,True,31,169,4.57,1.2385,Medium,No,None,0,0 - Not addicted label,9.37,True,14.16,False
TXN00762,U00762,31,28-35,Other,4.35,Up to 6h,4.17,1.21,5.0,6.07,True,46,84,7.14,1.6414,High,No,Severe,1,1 - Addicted label,10.379999999999999,True,15.42,False
TXN00763,U00763,20,18-22,Other,10.1,10h+,5.24,3.91,4.78,5.16,True,57,114,11.72,1.1604,Medium,Yes,Moderate,1,1 - Addicted label,13.93,True,20.04,False
TXN00764,U00764,31,28-35,Other,11.64,10h+,2.03,0.36,5.97,5.32,True,118,105,12.94,1.1117,Medium,No,Severe,1,1 - Addicted label,8.36,False,22.93,False
TXN00765,U00765,28,28-35,Male,4.24,Up to 6h,5.69,3.69,2.61,6.97,True,157,151,5.97,1.408,High,Yes,Severe,1,1 - Addicted label,11.99,True,13.82,False
TXN00766,U00766,31,28-35,Male,7.74,6-8h,4.77,3.25,1.71,4.89,True,112,15,8.75,1.1305,Low,No,Severe,1,1 - Addicted label,9.73,True,14.34,False
TXN00767,U00767,21,18-22,Male,3.54,Up to 6h,2.42,3.4,5.27,8.19,False,95,132,4.4,1.2429,High,No,None,0,0 - Not addicted label,11.09,True,17.0,False
TXN00768,U00768,25,23-27,Female,3.5,Up to 6h,1.26,3.85,4.37,6.2,True,26,123,4.93,1.4086,High,Yes,None,0,0 - Not addicted label,9.48,True,14.07,False
TXN00769,U00769,23,23-27,Other,3.27,Up to 6h,2.51,0.32,0.92,7.06,False,228,121,4.14,1.2661,Low,No,None,0,0 - Not addicted label,3.7499999999999996,True,11.25,False
TXN00770,U00770,34,28-35,Other,9.29,8-10h,2.15,1.65,2.36,8.02,False,197,18,10.51,1.1313,Low,Yes,Moderate,1,1 - Addicted label,6.16,False,19.669999999999998,False
TXN00771,U00771,23,23-27,Female,7.53,6-8h,0.56,3.33,4.24,8.44,False,161,81,10.33,1.3718,High,No,Mild,0,0 - Not addicted label,8.13,True,20.21,False
TXN00772,U00772,23,23-27,Other,5.45,Up to 6h,1.01,1.51,5.73,7.84,False,122,173,6.09,1.1174,Medium,Yes,None,0,0 - Not addicted label,8.25,True,19.02,False
